"","business_id","business_name","state","stars","noiselevel","Delivery","WiFi","average_stars","Avuser","TV","Alcohol","OutdoorSeating","Reservations","Attire","category"
"3996","Eiehrt2gZKPr6NHfgELE0Q","3 Guys Pizza Pies","OH",4,1,0,1,4,3.7175,0,0,0,0,1,"Italian"
"3997","Eif660dJb3nqORM6LF3UYg","Pufferbelly","OH",3.5,2,0,0,3.38181818181818,3.69890909090909,1,2,0,1,1,"American (Traditional)"
"3998","Eis_z-uF_2gUf83UE9blog","Cafe Rio","NV",3.5,2,0,0,3.3448275862069,3.6173275862069,0,0,1,0,1,"American (Traditional)"
"3999","Eis_z-uF_2gUf83UE9blog","Cafe Rio","NV",3.5,2,0,0,3.3448275862069,3.6173275862069,0,0,1,0,1,"Mexican"
"4000","Ejfl3uZKDbZPkmwW5rplJw","Red Onion","ON",2.5,2,0,2,2.63157894736842,3.64789473684211,1,2,0,1,1,"American (Traditional)"
"4001","EjzMHfwqAmj7BgdzQjquRQ","Bandito Latin Kitchen & Cantina","NV",4,2,1,2,3.97727272727273,3.98818181818182,1,2,1,1,1,"Mexican"
"4002","Ekd0gg4EoXDWtKjNDzSuqQ","Taco Bell","OH",2,2,0,0,2.25,3.05625,0,0,0,0,1,"Mexican"
"4003","EksV9mtXOQ7HGhPfyk5DMQ","Scoops & More","PA",4.5,1,1,2,4.31818181818182,4.12181818181818,1,0,1,0,1,"American (Traditional)"
"4004","EkuSy_kM8dpGrlb2pTxCBw","Ginseng Korean BBQ II","NV",3,2,0,0,3.05494505494505,3.54600732600733,1,1,0,1,1,"Korean"
"4005","El83MSV3YHDtcSeIJqPOhg","The Chicken Shack","NV",5,2,0,0,4.77248677248677,4.06185185185185,1,0,1,0,1,"American (Traditional)"
"4006","ElFjivhz41XfFiOogtTCvg","Vino Rosso Bar & Restaurant","ON",2,1,1,2,1.875,3.1175,1,2,1,1,1,"Italian"
"4007","ElWzx5_fU8S2G45OnM-HpA","Ocotillo","AZ",4,2,0,2,3.96474953617811,3.89380333951763,1,2,1,1,1,"Mexican"
"4008","ElWzx5_fU8S2G45OnM-HpA","Ocotillo","AZ",4,2,0,2,3.96474953617811,3.89380333951763,1,2,1,1,1,"Italian"
"4009","Elj4fDYLmVfeGo6untNK3Q","Rush Hour Grille","OH",3.5,2,0,2,3.5,4.02,1,2,1,0,1,"American (Traditional)"
"4010","Ell98LV4Yuc0DqZwGE8gWQ","Monical's Pizza","IL",3,2,1,2,2.96153846153846,3.54538461538462,0,1,0,1,1,"Italian"
"4011","EllcHdTOyvsfjPs5Md078Q","Morton's The Steakhouse","AZ",3,2,0,0,3.12307692307692,3.62669230769231,1,2,1,1,2,"American (Traditional)"
"4012","ElqLoKM__uU7DcYzRnMpNw","Hunan Solon","OH",3.5,1,0,0,3.58904109589041,3.47027397260274,0,2,0,1,1,"Chinese"
"4013","EnOCjP3wBpoICvEZXil4Cg","Beijing Noodle House","AZ",4,1,0,2,3.83720930232558,3.79058139534884,1,0,0,1,1,"Chinese"
"4014","EoHYfqfIIRhDuI1h5YWagw","David's At Marriot Key Center","OH",3,2,0,2,3.25,3.60916666666667,0,0,0,1,1,"American (Traditional)"
"4015","EoPd4SI9-mnkyb2CJcgkLA","Minneci's Ristorante","IL",3.5,2,0,0,3.39393939393939,3.67424242424242,0,2,1,1,1,"Italian"
"4016","Eoj4-cffvbIQxLTO-C_K0g","Osgoode Hall Restaurant","ON",4.5,2,0,2,4.39130434782609,3.5595652173913,0,1,0,1,2,"French"
"4017","EosF_LUsz19yvqkAMYLltA","Streets of New York","AZ",3,2,1,2,3.24,3.7492,1,1,1,1,1,"Italian"
"4018","Eq3qA7F5uZBUbcYXROzntA","Shinano Sushi Bar & Japanese Cuisine","OH",4,1,0,0,3.89393939393939,3.8969696969697,1,0,0,1,1,"Japanese"
"4019","EqabTFZBhh9k_1MVsCDvQQ","Ramen Plaza","QC",3,3,0,2,2.8,3.695,0,1,0,1,1,"Japanese"
"4020","Er5XAY2UFGGqBHdqpeCFkA","Zenshin Asian Restaurant","NV",4,2,0,0,3.96994535519126,3.8642349726776,0,2,0,1,1,"Japanese"
"4021","Er8DpPwf_lHHv64ncWhD8g","The Henry","NV",4,2,0,0,3.75400291120815,3.80011644832606,1,2,0,1,1,"American (Traditional)"
"4022","ErGfEO3dZB37kxYjTZUXAA","Red China","PA",3.5,2,0,0,3.4,3.67666666666667,0,0,0,0,1,"Chinese"
"4023","ErTtxbBD7kpkg2szhhyMwQ","Na Siam Authentic Thai Cuisine","ON",3.5,1,1,0,3.3448275862069,3.36793103448276,0,1,0,1,1,"Thai"
"4024","Erj_jPPdF3IupgNS1Yfm4w","Bentley's Bar and Grill","NV",3,1,0,2,3.11538461538462,3.73423076923077,1,2,1,0,1,"American (Traditional)"
"4025","ErxACeMyF4hSQyGhpEt4Tw","Peppermint Thai Cuisine","OH",4,2,0,0,4.01935483870968,3.74922580645161,0,2,0,1,1,"Thai"
"4026","EryvpcMxoaOr_BnQVMqQIg","Salsa Cabana Mexican Grill","AZ",4,2,0,2,4.19767441860465,3.84802325581395,1,1,0,0,1,"Mexican"
"4027","ErzHs0c5EKwLD_YM2ZjsGQ","Panda Express","NV",2,2,0,0,1.91666666666667,3.00583333333333,0,0,1,0,1,"Chinese"
"4028","Es-MfCr79uHI-CSrzkea-w","Maria Bonita","NC",3,1,0,0,2.89230769230769,3.608,1,2,1,1,1,"Mexican"
"4029","EsCpkEQo_3wFw5gP-Pz6GA","Domino's Pizza","NC",2,2,1,0,2.25,3.5775,0,0,0,0,1,"Italian"
"4030","Et9tn7nEpEs043pQVa2HZg","Flip Toss & Thai Kitchen","ON",3.5,1,1,0,3.36170212765957,3.49425531914894,0,0,0,0,1,"Thai"
"4031","EtLmuDIMsBCmqdgpysz60Q","La Strada","OH",2.5,2,0,0,2.73611111111111,3.51319444444444,1,2,1,1,1,"Italian"
"4032","EuBebNGVE2pY4HTh5oEtew","The Ladies Diner","BW",4,3,0,0,4.03571428571429,3.88535714285714,0,2,1,0,1,"American (Traditional)"
"4033","EuPaczO6rMpDMrn-GtE_eA","Tokyo Stop","AZ",4,2,0,0,3.8,3.825,0,0,0,0,1,"Japanese"
"4034","EukD4hlPZXgSMpeya5iX2g","Chez Laurent Restaurant","ON",4,1,0,0,3.8,3.654,0,1,1,1,1,"French"
"4035","EunTJj_O_AWfrvDEyrP-GA","La Cabana","NC",3,1,0,0,3,3.23142857142857,1,2,0,0,1,"Mexican"
"4036","Euu79b2o5k5RZReIuThBWg","Fogon - A Mexican Eatery","AZ",3,2,0,2,3.04761904761905,3.39031746031746,1,2,1,1,1,"Mexican"
"4037","Ev142kLmV_ASI9iAl-KfKA","Pizza Pit Extreme","WI",3,2,1,2,3.03571428571429,3.69285714285714,1,0,1,0,1,"Italian"
"4038","EvDUi_H6-JG3QfGWiInAlw","Cafe 24/7","AZ",2,2,0,0,2.15384615384615,3.42923076923077,1,2,0,0,1,"Mexican"
"4039","EvDUi_H6-JG3QfGWiInAlw","Cafe 24/7","AZ",2,2,0,0,2.15384615384615,3.42923076923077,1,2,0,0,1,"American (Traditional)"
"4040","EvWGuX0eqKcZvLRgtIFHZg","Eddie's Place","NC",4,2,0,2,4.04385964912281,3.88907894736842,1,2,1,0,1,"American (Traditional)"
"4041","EvxTD0ETbbFbFjUMWhHbIw","Oh Curry","NV",4.5,1,1,0,4.65296803652968,4.20328767123288,0,0,0,1,1,"Japanese"
"4042","EvzFhESmKKNksjcsWxIDnQ","Desi Flavors","ON",4,1,1,0,3.875,3.335,0,0,0,0,1,"Indian"
"4043","Ew9YPQV9g4a-L8NjigV0NQ","Lenoci's Spaghetti House","OH",4.5,2,0,0,4.30769230769231,3.74538461538462,0,1,0,1,1,"Italian"
"4044","EwBOUo676Jtdc5AlEwp5CA","Filiberto's","AZ",3,1,0,0,3.03333333333333,3.53666666666667,1,0,0,0,1,"Mexican"
"4045","EwUM6gGMBhrjOef0wmqKJQ","Jared's Old Fashioned","NV",4.5,2,0,2,4.6969696969697,4.15666666666667,0,0,1,0,1,"American (Traditional)"
"4046","EwxhzR-VghhMsRObXLMitw","Lou's Diner","NV",4.5,2,0,2,4.2875,3.900375,0,0,0,1,1,"American (Traditional)"
"4047","ExDYoLUru6wMcAmcSYwM3w","La Canasta Burrito Shoppe","AZ",3.5,2,1,0,3.37142857142857,3.65828571428571,1,1,0,0,1,"Mexican"
"4048","ExX03_0MSNQ8lGQoodQQqQ","Red Robin Gourmet Burgers","AZ",3,2,0,0,3.05454545454545,3.60309090909091,1,2,1,0,1,"American (Traditional)"
"4049","Exk-3-8qD_tSXTER85BN8Q","Chill Grill & Cafe","ON",4.5,2,0,2,4.33333333333333,3.97166666666667,1,0,1,1,1,"Indian"
"4050","EyE2NntpQyVPaLX7gSC9dA","Sa Bai On The Fly","AZ",4.5,2,1,0,4.29807692307692,3.96173076923077,1,0,0,0,1,"Thai"
"4051","Eypm-MmwirNTiQCOJPtVBw","Filberto's","AZ",3.5,2,0,2,3.57142857142857,3.51,0,0,1,0,1,"Mexican"
"4052","EytLuPv39VGeQt_NJRJqYQ","Al's Pizza","NC",3.5,2,0,2,3.36111111111111,3.81555555555556,1,2,1,0,1,"Italian"
"4053","EzC51yOetmrju2DPP72iRA","Hakata Shoryuken","ON",3.5,2,0,0,3.58108108108108,3.68040540540541,0,1,0,0,1,"Japanese"
"4054","EzGGUtQtbE8z57pqxE0I8w","Bamboo Buddha Chinese Resturant","ON",3.5,2,1,0,3.6,3.59218181818182,0,0,0,0,1,"Chinese"
"4055","EzNdXFIaUqU1SC75dJJKRw","Black & Bleu American Grill","AZ",3.5,2,0,2,3.66666666666667,3.87287878787879,1,2,1,1,1,"American (Traditional)"
"4056","F-AYOq1xIY2u_qmWUG5VBw","Hakka Ren","ON",3.5,2,0,2,3.74137931034483,3.67655172413793,0,0,0,1,1,"Indian"
"4057","F-AYOq1xIY2u_qmWUG5VBw","Hakka Ren","ON",3.5,2,0,2,3.74137931034483,3.67655172413793,0,0,0,1,1,"Chinese"
"4058","F-KtUAGPyUJ7lpt5k7fGWA","IncogNitos","AZ",4,2,1,2,3.88888888888889,4.02555555555556,1,2,1,1,1,"American (Traditional)"
"4059","F-PmkzyN80fVcNMN8Z2aiw","Z'Tejas Southwestern Grill","AZ",3.5,2,0,0,3.67078189300412,3.79641975308642,1,2,1,1,1,"Mexican"
"4060","F-X6fPKAPSoMShHXznxJfw","Chick-fil-A","PA",3.5,2,0,0,3.6,3.515,0,0,0,0,1,"American (Traditional)"
"4061","F06m2yQSPHIrb1IT7heYeQ","Rainbow Kitchen","NV",4,2,0,2,4.23076923076923,3.81711538461538,1,0,0,1,1,"Chinese"
"4062","F0c5AMuF_w49727bE7xV1w","Sahara Saloon","NV",4,2,0,0,4.0625,3.585625,1,2,0,0,1,"American (Traditional)"
"4063","F0c7tv_7Ypftyb9FKM1zOA","Fuji","NC",3.5,1,0,0,3.5,3.71,1,2,0,0,1,"Japanese"
"4064","F190EgYriOkncHd0vi_C_w","Da Franco Ristorante","QC",4,3,1,0,4.09090909090909,4.03181818181818,0,2,0,1,1,"Italian"
"4065","F1qPjasn0R6-j8sa6iYNmA","Guido's Bar & Grill","IL",3,2,0,2,2.94845360824742,3.70731958762887,1,2,1,0,1,"American (Traditional)"
"4066","F1vdFYr7P4Xb3uAQ2AYgzQ","Empire Palace Asian Restaurant and Bar","PA",3.5,2,1,0,3.53191489361702,3.70340425531915,1,2,1,1,1,"Chinese"
"4067","F2Ic0wqZkWz2cSwSWkJ5mA","Paoletti's Pizzeria","ON",4,1,1,0,4.09756097560976,3.62585365853659,1,0,0,0,1,"Italian"
"4068","F2Sz8PJ5j1JSwFNsB4bb3w","Indian Spices","PA",3.5,1,0,0,3.57692307692308,3.65923076923077,0,0,0,0,1,"Indian"
"4069","F2pfjAZ_3dMTGCKv6c5wOw","Momocho","OH",4,2,0,0,4.09461663947798,3.8389233278956,0,2,1,1,1,"Mexican"
"4070","F3rhQVjwggLiN4LsL2kXdQ","Bistro Florin","QC",4,1,0,0,4.25,3.7705,0,0,1,1,1,"French"
"4071","F3xksTtZUfanOcLQqJn0eQ","Saigon Saigon","EDH",3.5,3,1,2,3.49090909090909,3.65309090909091,0,1,0,1,1,"Chinese"
"4072","F44RugAixD4yauHlTGXGug","Primanti Bros.","PA",3.5,2,0,2,3.52121212121212,3.66569696969697,1,2,0,0,1,"American (Traditional)"
"4073","F4VS-6xnpDoNBRGPoLrtjA","Novecento Pizzeria","NV",4,2,0,0,4.14,3.9148,1,1,0,0,1,"Italian"
"4074","F4k0RVMbEPfo5a372q-m8g","Pizza Care","PA",3.5,1,1,0,3.45454545454545,3.63090909090909,0,0,0,0,1,"Italian"
"4075","F4zLePxlUXVKXcbJYFo61A","Orocco Pier","EDH",3,2,0,2,3.25,3.56208333333333,1,2,1,1,1,"British"
"4076","F4zvnOsgjEV9aVbKqBYRng","4one4 Pizza","AZ",3.5,4,1,2,3.39285714285714,3.73410714285714,1,2,1,0,1,"Italian"
"4077","F56TiSa71Tk4PIQ0HN8oag","Pizzazz on the Circle","OH",3.5,2,1,2,3.46153846153846,3.60646153846154,1,2,1,0,1,"Italian"
"4078","F5BCXUpQpCRPeFmWnQmSJA","Grape Vine Cafe","NV",4.5,2,0,2,4.27906976744186,4.02802325581395,1,1,1,1,1,"Italian"
"4079","F5jwXCeAqHzs-c87sps5gg","Satoya","NV",4,1,0,2,4.19230769230769,3.83794871794872,0,1,0,1,1,"Japanese"
"4080","F6FYo3IpVwvAJ04kcwEh_w","Brooklyn Barbeque","OH",3.5,2,0,0,3.63333333333333,3.52,0,0,0,0,1,"American (Traditional)"
"4081","F6Ujpp1Kh7L_3uUfoUsTlw","Buster's Pizza & Cream of White Oak","PA",4,1,1,0,4,3.79,1,0,1,0,1,"Italian"
"4082","F6Xyqyoi_RCTc3mf00ip2Q","J.K. Sushi","AZ",3.5,1,0,0,3.74603174603175,3.8497619047619,1,1,0,1,1,"Korean"
"4083","F6Xyqyoi_RCTc3mf00ip2Q","J.K. Sushi","AZ",3.5,1,0,0,3.74603174603175,3.8497619047619,1,1,0,1,1,"Japanese"
"4084","F73T-N5lRNL2Gcpg0Q4KKw","Fat Ox","AZ",3.5,4,0,2,3.6283185840708,3.79398230088496,1,2,1,1,2,"Italian"
"4085","F7EuGx19ChOlv__ov2G9bw","Kami Chinese and Sushi","NC",3.5,2,0,0,3.43478260869565,3.76521739130435,0,1,1,1,1,"Chinese"
"4086","F7EuGx19ChOlv__ov2G9bw","Kami Chinese and Sushi","NC",3.5,2,0,0,3.43478260869565,3.76521739130435,0,1,1,1,1,"Thai"
"4087","F7EuGx19ChOlv__ov2G9bw","Kami Chinese and Sushi","NC",3.5,2,0,0,3.43478260869565,3.76521739130435,0,1,1,1,1,"Japanese"
"4088","F7OsiFk9aLZtqZczA84xpw","Popeyes Louisiana Kitchen","NV",2,1,0,0,2.09090909090909,3.33863636363636,0,0,0,0,1,"American (Traditional)"
"4089","F80c5w4dUF1QoFcJG4JrmQ","Sweet Melissa","OH",3.5,2,0,2,3.32699619771863,3.6541825095057,1,2,0,1,1,"American (Traditional)"
"4090","F8lic8uN9nhbRjEtAn-cqQ","Denny's","AZ",3,3,0,2,3.11538461538462,3.66269230769231,0,1,0,0,1,"American (Traditional)"
"4091","F9IJ3EddoyW89O0DFikPTQ","Sunseri Jimmy & Nino","PA",4,2,0,0,4.17142857142857,3.80714285714286,0,0,1,0,1,"Italian"
"4092","F9h98ZFHLCHG7SdVbXMz0g","Kwan At York Mills","ON",3.5,2,0,2,3.57142857142857,3.48122448979592,0,2,0,1,1,"Chinese"
"4093","FAgh943f9dir8IqSMhETFw","Hooters","AZ",2.5,3,0,0,2.58461538461538,3.41353846153846,1,2,1,0,1,"American (Traditional)"
"4094","FB2iUwS4-LMLBQVyLZmZfQ","Zapata's Mexican Cantina","NC",3,2,0,0,2.88333333333333,3.48158333333333,1,2,1,0,1,"Mexican"
"4095","FB2zcyp_z1XEM5WngoO5Lg","Mi Ne Sushi","ON",4.5,1,1,0,4.29032258064516,3.76311827956989,0,1,0,1,1,"Japanese"
"4096","FC5eUQMtoDbtGfehz5uqXA","Fountini's Bar & Grill","AZ",4,3,0,2,3.9,3.952,1,2,0,1,1,"American (Traditional)"
"4097","FCKexdb00Z0A8IJHjiaAxw","Ken Oh","ON",3,2,0,0,2.92307692307692,3.62794871794872,0,1,0,1,1,"Japanese"
"4098","FCP5hYaTtn6dkpmZ_NTvEw","Makino","NV",3.5,2,0,0,3.63809523809524,3.70533333333333,0,1,0,0,1,"Japanese"
"4099","FChZqoNWuLZr5Lj28Cq7yg","Tartine","PA",4,1,0,0,4.2,4.002,0,0,0,0,1,"French"
"4100","FEST-KPp7yupwqkArWvm2g","Stamper's Grill Pub","OH",3,2,0,2,3.2,3.46828571428571,1,2,1,1,1,"American (Traditional)"
"4101","FEWTPBUv-QiugBe-2uXD4A","Chopstix","NV",3.5,1,1,0,3.5,3.69666666666667,1,0,0,0,1,"Chinese"
"4102","FEnAZBsWW9o1yhDRygQ_Sg","Antica Osteria","ON",4,2,0,0,4,4.02470588235294,0,2,1,1,1,"Italian"
"4103","FFsG1lhnKz3_xyB2LyCXpg","Mugshots Cafe","PA",3,3,0,0,3,3.40444444444444,1,2,0,0,1,"American (Traditional)"
"4104","FGaaHr_krwaPGlD0mHPe4Q","Matta's Grill and Cantina","AZ",3.5,2,0,0,3.27464788732394,3.60964788732394,1,2,1,1,1,"Mexican"
"4105","FGu_PeH91V6Pi22qEapJSQ","Plaza Agave","OH",4,2,0,2,4.05555555555556,3.77,1,2,1,1,1,"Mexican"
"4106","FGwclM_lg__75xDmXz65tg","Bombay Bhel","ON",3.5,2,1,2,3.67368421052632,3.56073684210526,0,2,0,1,1,"Indian"
"4107","FI-8LPGkc8D_hwx0l0zyyg","Blanco Tacos + Tequila","AZ",4,2,0,0,3.75039745627981,3.83817170111288,1,2,1,0,1,"Mexican"
"4108","FI7RsrAxVdiDEuSKlYql1w","Fiesta Jalapeños","OH",4.5,3,0,0,4.3015873015873,3.77492063492064,1,2,0,1,1,"Mexican"
"4109","FIhNVl-AFxrjb1-puoFF_Q","Macayo Vegas","NV",3.5,2,0,0,3.45454545454545,3.83272727272727,0,2,0,1,1,"Mexican"
"4110","FIr6iGroJz6OP1m9vo3f9w","Joey's California Bistro","AZ",3.5,1,0,0,3.66666666666667,3.79692307692308,1,2,1,1,1,"Italian"
"4111","FIs33y1BVzzcfrDDHh8O5g","Bangkok Orchid","NV",3.5,1,1,0,3.60176991150442,3.7970796460177,0,1,0,0,1,"Thai"
"4112","FIs33y1BVzzcfrDDHh8O5g","Bangkok Orchid","NV",3.5,1,1,0,3.60176991150442,3.7970796460177,0,1,0,0,1,"Chinese"
"4113","FIsikYUtIBJ0BKT_Ig-GhQ","Sonic Drive-In","AZ",3,2,0,0,3.10526315789474,3.57894736842105,0,0,1,0,1,"American (Traditional)"
"4114","FItfCiIOqELKm8qhhqcN_Q","The Owl of Minerva","ON",4,2,0,2,3.77272727272727,3.59727272727273,1,1,0,0,1,"Korean"
"4115","FJB280slE6ZDFbPl3sowFA","Mad Tex Burgers N' Mex","OH",2.5,2,0,2,2.64285714285714,3.23857142857143,1,2,1,0,1,"Mexican"
"4116","FJMMPL3pxAPYGEPB0Hwlhw","Toca","ON",4,2,0,0,3.9010989010989,3.60318681318681,0,2,0,1,2,"French"
"4117","FJMMPL3pxAPYGEPB0Hwlhw","Toca","ON",4,2,0,0,3.9010989010989,3.60318681318681,0,2,0,1,2,"Italian"
"4118","FJoXrkLaLh76MgHXKdJJFw","Someone Else's Bar","PA",4,2,0,0,3.87037037037037,3.64185185185185,1,2,0,0,1,"American (Traditional)"
"4119","FKdyzqDoPvRAEYP_2TjbzQ","Prince's Hot Pot","ON",3,2,0,0,2.83333333333333,3.71833333333333,0,0,0,1,1,"Chinese"
"4120","FLQLCrRlMMsMXOM0sESGWA","Merlinos Pizza","PA",3.5,2,1,0,3.4,3.361,0,0,0,0,1,"Italian"
"4121","FLtVhfTaYIz0C7AsU6KOuw","Cagneys Steakhouse & Wine Bar","ON",4,2,0,2,4.03030303030303,3.65454545454545,1,2,0,1,1,"American (Traditional)"
"4122","FMKaY9ob7ZSxFHT7fBROHg","Kimono Japanese Grill & Sushi","ON",2,2,1,0,2.09090909090909,3.44181818181818,1,1,0,1,1,"Thai"
"4123","FMKaY9ob7ZSxFHT7fBROHg","Kimono Japanese Grill & Sushi","ON",2,2,1,0,2.09090909090909,3.44181818181818,1,1,0,1,1,"Japanese"
"4124","FMMNajth88mWX76QVp6N9Q","Maharani Restaurant","WI",3.5,2,1,0,3.58988764044944,3.59516853932584,0,2,1,1,1,"Indian"
"4125","FMo1PJTUV5OpyiZlnTM1Rg","Sharky's Woodfired Mexican Grill","NV",4.5,2,0,2,4.3013698630137,3.93986301369863,1,1,1,0,1,"Mexican"
"4126","FN-5HISn0yi5GTM83Uy59g","St. Louis Bar & Grill","ON",4,3,0,2,4,3.67333333333333,1,2,1,1,1,"American (Traditional)"
"4127","FNF25lnKz__qxzj6NHR9Hw","Johnny Foxes","HLD",4,2,0,2,3.82926829268293,3.81292682926829,0,2,1,1,1,"British"
"4128","FNe5PPA9pyj8FjcDefCBpg","Weera Thai","NV",4,2,1,2,4.2165820642978,3.87358714043993,1,1,0,1,1,"Thai"
"4129","FNf9Q2FnB9sI9kOMAgj0AQ","Golden Star","PA",4.5,1,1,0,4.42857142857143,3.38857142857143,0,0,0,0,1,"Chinese"
"4130","FNroBu0T0TmmMwLqNZqvaw","Bistro la Cervoise","QC",4,2,0,2,4.16666666666667,3.79375,0,2,1,1,1,"French"
"4131","FOCAZ86I13yWA2jtI4sGxQ","G&M Grill","AZ",4,1,1,2,4.16666666666667,3.705,1,0,0,1,1,"Mexican"
"4132","FOzChvW-f6mp0BGbrS-ywQ","Il Ponte Cucina Italiana","ON",4,2,0,2,4.02941176470588,3.48882352941176,0,2,1,1,1,"Italian"
"4133","FPAOrUsP7GuIyqmK9UoPUQ","Teriyaki Madness","NV",3.5,2,0,0,3.70769230769231,3.74246153846154,1,0,0,0,1,"Japanese"
"4134","FPgkeSZ_CkjrNM86xKMTYQ","Sushi Mountain","ON",3,2,1,2,3.17647058823529,3.54176470588235,0,1,0,1,1,"Japanese"
"4135","FPubDLRsgfCwSpGw_qZyUQ","5 Points Grille","OH",4,2,1,0,3.81818181818182,3.86636363636364,1,2,1,1,1,"American (Traditional)"
"4136","FQB3VXrWYM_m_XrzwRozAg","Sura BBQ Buffet","NV",3.5,2,0,2,3.57773851590106,3.67530035335689,1,1,0,1,1,"Korean"
"4137","FQM4pVt1jeZcBGLIsXhXNA","Fratello's","OH",4.5,2,0,0,4.2972972972973,3.8372972972973,1,2,0,1,1,"Italian"
"4138","FQMGUdB4R-nCgQ9luiyinQ","Angkor Wat","WI",3,1,1,2,2.92307692307692,3.62,1,0,0,1,1,"Thai"
"4139","FQXu06x5D5huxPbK04DItw","QDOBA Mexican Eats","PA",3.5,2,0,2,3.36363636363636,3.39272727272727,0,0,0,0,1,"Mexican"
"4140","FQhe0AuYA-XuJUCuOiWhUQ","All American Modern Sports Grill","AZ",3.5,2,0,2,3.73626373626374,3.67483516483516,1,2,1,1,1,"American (Traditional)"
"4141","FRIIEcW64yA_bW6sCBqBIA","La Capannina Restaurant","ON",3.5,2,1,0,3.6,3.425,0,2,0,1,2,"Italian"
"4142","FRuuIDOd21pTJHvEGIt1Gg","Holder Restaurant Bar","QC",4,3,0,0,4.14893617021277,3.85723404255319,0,2,0,1,1,"French"
"4143","FSHT9-uNQq1MokvuEUNc3w","The Mason Jar Grill & Pub","OH",3.5,2,0,2,3.68421052631579,3.86368421052632,1,2,1,1,1,"American (Traditional)"
"4144","FTA0Gt1BQbuA0OPEfV1R6w","Golden Dragon","AZ",3.5,2,1,0,3.57777777777778,3.63955555555556,1,0,0,1,1,"Chinese"
"4145","FTA3Qoa7C4aTx_KE75nJ4Q","Fox News Sky Box","AZ",2.5,3,0,2,2.47058823529412,3.68235294117647,1,2,0,0,1,"American (Traditional)"
"4146","FTKxYJj7d5u3GiEHG5cQSQ","Buffalo Wild Wings","NC",2,3,0,2,2.15652173913043,3.48078260869565,1,2,1,0,1,"American (Traditional)"
"4147","FTVDICd-uxoEGYh4pU0pcw","Joey's NY Pizza","NV",3.5,2,1,0,3.66336633663366,3.62712871287129,1,0,1,0,1,"Italian"
"4148","FTo64sohiSRBRM9e9NzeAQ","El Sabor de Puebla","WI",3.5,2,0,0,3.73333333333333,3.63333333333333,0,1,1,1,1,"Mexican"
"4149","FTspPrLTqUnkkEBked_syg","On Tap Medina","OH",2.5,2,0,2,2.5,3.22454545454545,1,2,1,1,1,"American (Traditional)"
"4150","FU4HTjT_aiuuHIpCbhtpfw","Yorkmont Deli","NC",3,2,0,2,2.8,3.566,1,0,0,1,1,"American (Traditional)"
"4151","FU6KQ01FMtqddIHSaJli4Q","Punchy's Diner","NC",4,2,0,0,3.95555555555556,3.71955555555556,0,0,0,0,1,"American (Traditional)"
"4152","FUX9h1a37GJn9ge1baiNuw","La Baguette","WI",4,2,0,0,4.02061855670103,3.84360824742268,1,0,1,0,1,"French"
"4153","FUmy99Q3EZByy2GcCJlxyg","Cuisine AuntDai","QC",4,2,0,2,4.13207547169811,3.74490566037736,1,1,1,1,1,"Chinese"
"4154","FUqvrauxIP8bcI2aVeoXdg","Kit Kat Italian Bar & Grill","ON",3.5,2,0,0,3.65408805031447,3.70528301886792,0,2,1,1,1,"Italian"
"4155","FUr2uEolARu7rv2TQYKPqg","Za's Italian Cafe","IL",3,2,0,2,3.25,3.46375,0,0,1,0,1,"American (Traditional)"
"4156","FVY75lAgzS4BKFPnZ8oHeA","Chez Lévêque","QC",3.5,1,0,0,3.53846153846154,3.66307692307692,0,2,1,1,1,"French"
"4157","FVgHb9w4pnkRBV5bZYJaZA","Taco Mich","AZ",3,1,0,0,2.86486486486486,3.54054054054054,1,0,0,0,1,"Mexican"
"4158","FW_zg6VuyW5v_vM394gWAw","Rocco's NY Pizzeria","NV",4,2,1,0,3.82716049382716,3.89703703703704,1,0,1,0,1,"Italian"
"4159","FXBe1u5q6aamklaORnZcFQ","Jin Mee Korean Restaurant","ON",3,3,0,0,2.88888888888889,3.29333333333333,0,0,0,0,1,"Korean"
"4160","FXiPQQGr_2bwlJ4wOrW2eA","Spiedini Ristorante","NV",3.5,2,0,0,3.47222222222222,3.79125,0,2,1,1,1,"Italian"
"4161","FXt37UPKGGSUINae6NFWiw","Pastaggio","ON",3,2,0,2,3.14285714285714,3.42214285714286,1,2,1,1,1,"Italian"
"4162","FYRVCh_ctzqY1Yj_6hDk7A","Mac Shack","NV",3.5,2,1,2,3.63636363636364,3.7367803030303,0,1,1,0,1,"Italian"
"4163","FYWbBFMAoIKuQlbUcBa9Zw","Villa Restaurant","ON",3,2,1,2,2.78378378378378,3.26324324324324,0,2,1,1,1,"Italian"
"4164","FYmWvvhqptkmJ1zOFQhukg","Hoki Poké","ON",3.5,1,0,0,3.45454545454545,3.47545454545455,0,0,0,0,1,"Japanese"
"4165","FZBOSc21Z4lExHuBuw25Jg","Lobster House","ON",3.5,2,0,2,3.28571428571429,3.19714285714286,1,1,0,1,1,"Chinese"
"4166","FZdKPvL8MHq22FB83vhAxw","Il Pomodoro","BW",4,3,0,0,3.84883720930233,3.85151162790698,0,1,1,1,1,"Italian"
"4167","FZpyIiCAsr7Twkw4tQeqPA","Olive Garden Italian Restaurant","PA",3,2,0,2,3.06060606060606,3.32121212121212,1,2,0,1,1,"Italian"
